review_id,caterer_id,caterer_name,cuisine_type,performance_tier,review_date,star_rating,review_text,word_count
770,10,New England Deli,American,needs_improvement,2024-11-18,4,Hot food arrived hot — impressive logistics. On-time delivery made our event stress-free.,13
989,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-19,4,"On-time delivery made our event stress-free. The presentation was beautiful — looked catered, not just delivered.",16
1112,14,Garden State Greens,Vegetarian,silver,2024-11-19,4,A perfect variety of options for all dietary needs. Eco-friendly containers were a nice touch.,15
918,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-22,4,Hot food arrived hot — impressive logistics. The food exceeded our expectations.,12
91,1,Boston Box Lunch Co.,American,platinum,2024-11-23,5,Showed up early and had everything ready before our guests arrived. Portions were generous and well-presented. We have used them three times and they get better every time.,28
1060,13,The Smokehouse BBQ,BBQ,silver,2024-11-23,4,Best catering we have had in the office. The food was absolutely delicious.,13
673,8,Mediterranean Table,Mediterranean,platinum,2024-11-23,5,"The food exceeded our expectations. Each item was packaged individually, which our team appreciated. We have used them three times and they get better every time.",26
1006,13,The Smokehouse BBQ,BBQ,silver,2024-11-23,4,A perfect variety of options for all dietary needs. Hot food arrived hot — impressive logistics.,16
630,8,Mediterranean Table,Mediterranean,platinum,2024-11-24,5,"On-time delivery made our event stress-free. Everything was labeled clearly, including allergen info. Affordable and filling — will order again.",20
582,7,The Grain Bowl,American,silver,2024-11-24,4,"The food exceeded our expectations. Arrived right on time, which is rare.",12
492,6,Taqueria Del Sol,Mexican,gold,2024-11-24,4,"The delivery team handled a difficult parking situation gracefully. Everything was labeled clearly, including allergen info.",16
685,9,Seoul Kitchen Catering,Korean,gold,2024-11-24,5,The flavors were bold and authentic. The delivery team handled a difficult parking situation gracefully. Our go-to caterer for all company events.,22
722,9,Seoul Kitchen Catering,Korean,gold,2024-11-25,5,On-time delivery made our event stress-free. The quality of the ingredients was outstanding. Worth every penny for a team of 50.,21
560,7,The Grain Bowl,American,silver,2024-11-25,4,On-time delivery made our event stress-free. Packaging was neat and easy to serve.,13
933,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-26,4,"Arrived right on time, which is rare. Everything tasted fresh and flavorful.",12
792,10,New England Deli,American,needs_improvement,2024-11-26,4,Delivery was prompt and professional. Everything tasted fresh and flavorful.,10
293,4,Bella Cucina Events,Italian,platinum,2024-11-26,5,Showed up early and had everything ready before our guests arrived. Best catering we have had in the office. We will definitely be ordering again.,25
394,5,Green Garden Catering,Vegetarian,gold,2024-11-26,5,Incredibly fresh — you could taste the quality. The food was absolutely delicious. We will definitely be ordering again.,19
981,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-27,4,The food exceeded our expectations. The driver was courteous and helpful with setup.,13
553,7,The Grain Bowl,American,silver,2024-11-27,4,Delivery was prompt and professional. Showed up early and had everything ready before our guests arrived.,16
149,2,Spice Route Catering,Indian,gold,2024-11-28,4,Showed up early and had everything ready before our guests arrived. The flavors were bold and authentic.,17
130,2,Spice Route Catering,Indian,gold,2024-11-28,4,Incredibly fresh — you could taste the quality. A perfect variety of options for all dietary needs.,17
699,9,Seoul Kitchen Catering,Korean,gold,2024-11-29,4,Everything tasted fresh and flavorful. The flavors were bold and authentic.,11
998,13,The Smokehouse BBQ,BBQ,silver,2024-11-30,4,The food exceeded our expectations. Best catering we have had in the office.,13
666,8,Mediterranean Table,Mediterranean,platinum,2024-12-01,4,"Arrived right on time, which is rare. Our team raved about the food all afternoon.",15
622,8,Mediterranean Table,Mediterranean,platinum,2024-12-01,5,Delivery was prompt and professional. Incredibly fresh — you could taste the quality. Already booked our next order.,18
462,6,Taqueria Del Sol,Mexican,gold,2024-12-02,4,The driver was courteous and helpful with setup. Packaging was neat and easy to serve.,15
679,8,Mediterranean Table,Mediterranean,platinum,2024-12-03,5,On-time delivery made our event stress-free. On-time delivery made our event stress-free. Affordable and filling — will order again.,19
733,9,Seoul Kitchen Catering,Korean,gold,2024-12-03,4,The delivery team handled a difficult parking situation gracefully. Best catering we have had in the office.,17
923,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-03,4,Delivery was prompt and professional. Everything tasted fresh and flavorful.,10
176,3,Harbor Fresh Kitchen,American,silver,2024-12-04,4,Everything tasted fresh and flavorful. A perfect variety of options for all dietary needs.,14
962,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-06,5,Everything tasted fresh and flavorful. Best catering we have had in the office. Worth every penny for a team of 50.,21
358,5,Green Garden Catering,Vegetarian,gold,2024-12-06,4,The delivery team handled a difficult parking situation gracefully. Incredibly fresh — you could taste the quality.,17
779,10,New England Deli,American,needs_improvement,2024-12-07,4,On-time delivery made our event stress-free. The quality of the ingredients was outstanding.,13
1147,15,Federal Street Fare,American,needs_improvement,2024-12-07,4,Our team raved about the food all afternoon. The food exceeded our expectations.,13
609,8,Mediterranean Table,Mediterranean,platinum,2024-12-07,5,Hot food arrived hot — impressive logistics. Hot food arrived hot — impressive logistics. Our go-to caterer for all company events.,21
44,1,Boston Box Lunch Co.,American,platinum,2024-12-09,5,A perfect variety of options for all dietary needs. The food was absolutely delicious. Affordable and filling — will order again.,21
613,8,Mediterranean Table,Mediterranean,platinum,2024-12-09,4,"Arrived right on time, which is rare. The food was absolutely delicious.",12
227,3,Harbor Fresh Kitchen,American,silver,2024-12-09,4,The flavors were bold and authentic. Incredibly fresh — you could taste the quality.,14
1013,13,The Smokehouse BBQ,BBQ,silver,2024-12-09,4,"The food was absolutely delicious. Each item was packaged individually, which our team appreciated.",14
681,9,Seoul Kitchen Catering,Korean,gold,2024-12-09,4,Delivery was prompt and professional. Eco-friendly containers were a nice touch.,11
606,8,Mediterranean Table,Mediterranean,platinum,2024-12-09,4,The quality of the ingredients was outstanding. Delivery was prompt and professional.,12
113,2,Spice Route Catering,Indian,gold,2024-12-10,5,"Arrived right on time, which is rare. The delivery team handled a difficult parking situation gracefully. Worth every penny for a team of 50.",24
331,4,Bella Cucina Events,Italian,platinum,2024-12-10,5,Everything tasted fresh and flavorful. Everything tasted fresh and flavorful. Competitive pricing without sacrificing quality.,15
127,2,Spice Route Catering,Indian,gold,2024-12-10,5,Everything tasted fresh and flavorful. The food was absolutely delicious. Great value for the price.,15
1130,14,Garden State Greens,Vegetarian,silver,2024-12-10,5,A perfect variety of options for all dietary needs. The driver was courteous and helpful with setup. Highly recommend to other offices in the area.,25
1028,13,The Smokehouse BBQ,BBQ,silver,2024-12-11,4,Portions were generous and well-presented. The flavors were bold and authentic.,11
980,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-11,4,"Arrived right on time, which is rare. The delivery team handled a difficult parking situation gracefully.",16
670,8,Mediterranean Table,Mediterranean,platinum,2024-12-12,5,"On-time delivery made our event stress-free. The presentation was beautiful — looked catered, not just delivered. Affordable and filling — will order again.",23
320,4,Bella Cucina Events,Italian,platinum,2024-12-12,5,On-time delivery made our event stress-free. Everything tasted fresh and flavorful. We will definitely be ordering again.,17
924,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-13,4,The food was absolutely delicious. Best catering we have had in the office.,13
21,1,Boston Box Lunch Co.,American,platinum,2024-12-14,5,The food was absolutely delicious. The flavors were bold and authentic. Highly recommend to other offices in the area.,19
950,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-14,4,"The food exceeded our expectations. Everything was labeled clearly, including allergen info.",12
78,1,Boston Box Lunch Co.,American,platinum,2024-12-16,5,The delivery team handled a difficult parking situation gracefully. The food exceeded our expectations. Highly recommend to other offices in the area.,22
538,7,The Grain Bowl,American,silver,2024-12-16,4,Portions were generous and well-presented. The food was absolutely delicious.,10
1061,13,The Smokehouse BBQ,BBQ,silver,2024-12-17,4,"Everything tasted fresh and flavorful. Arrived right on time, which is rare.",12
737,9,Seoul Kitchen Catering,Korean,gold,2024-12-19,5,Incredibly fresh — you could taste the quality. The flavors were bold and authentic. Competitive pricing without sacrificing quality.,19
689,9,Seoul Kitchen Catering,Korean,gold,2024-12-19,5,Showed up early and had everything ready before our guests arrived. Our team raved about the food all afternoon. Worth every penny for a team of 50.,27
528,7,The Grain Bowl,American,silver,2024-12-20,4,"The delivery team handled a difficult parking situation gracefully. The presentation was beautiful — looked catered, not just delivered.",19
675,8,Mediterranean Table,Mediterranean,platinum,2024-12-20,5,Delivery was prompt and professional. Packaging was neat and easy to serve. Worth every penny for a team of 50.,20
540,7,The Grain Bowl,American,silver,2024-12-20,4,"Arrived right on time, which is rare. Delivery was prompt and professional.",12
869,11,Saffron House,Middle Eastern,gold,2024-12-20,4,Showed up early and had everything ready before our guests arrived. Our team raved about the food all afternoon.,19
